SKU,Name,Category,Override Category,Sort Rank,Allowed Provinces,Allowed Countries,Kit Only,Hidden,Archived,Inner Carton Qty,Master Case Qty,MSRP,Store Price,Canco Price,Distributor Price,Inventory Lion - Warehouse YYC,Inventory Lion Imports USA Inc.,Inventory Lion USA - Broadrange Logistics,Inventory Lion USA - Gunship 3PL Utah,Inventory Lion USA - Warehouse Ferndale WA,Inventory Zaks - Edmonton Warehouse,Inventory Zaks - Main Warehouse YYC
85486,ZAKS 4.2oz Lemon Peppered Premium Cuts,Meat,,500,,US,FALSE,TRUE,FALSE,1,35,0,,,,0,0,0,0,0,0,0
85487,ZAKS 4.2oz Orange Honey Teriyaki Premium Cuts,Meat,,500,,US,FALSE,TRUE,FALSE,1,35,0,,,,0,0,0,0,0,0,0
85501,THE BUTCHER 7.9oz Slab Jerky 8pc Bag - Original,Meat,,500,,US,FALSE,TRUE,FALSE,1,30,0,,,,0,0,0,0,0,0,0
85502,THE BUTCHER 7.9oz Slab Jerky 8pc Bag - Teriyaki,Meat,,500,,US,FALSE,TRUE,FALSE,1,30,0,,,,0,0,0,0,0,0,0
89907,THE BUTCHER 125g Landjaeger - Original,Meat,,20,,CA,FALSE,FALSE,FALSE,5,60,8.99,5.84,5.75,4.38,0,0,0,0,0,290,8
89908,THE BUTCHER 125g Landjaeger - Hot,Meat,,20,,CA,FALSE,FALSE,FALSE,5,60,8.99,5.84,5.75,4.38,0,0,0,0,0,163,1
89909,THE BUTCHER 125g - Garlic Stick,Meat,,20,,CA,FALSE,FALSE,FALSE,5,60,8.99,5.84,5.75,4.38,0,0,0,0,0,204,16
89910,THE BUTCHER 125g - Pepper Stick,Meat,,20,,CA,FALSE,FALSE,FALSE,5,60,8.99,5.84,5.75,4.38,0,0,0,0,0,722,186
91010,DIE CAST CAR Floor Display (264pcs) - Display Only,Display,,0,,,FALSE,TRUE,FALSE,,,0,,,,0,0,0,0,0,0,3
91012,DIE CAST CAR Floor Display (432pcs) - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,0,0,0
91013 - 02,Car Shelf V2,Display,,0,,,FALSE,FALSE,FALSE,,36,0,,,,9958,0,0,0,0,30,30
91016,DIE CAST CAR Single Sided Wing Rack (96pcs),Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,26,27,0
91016 - S,Signage Set - DIE CAST CARS Wing Rack,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,450,0,0,0,0,0,0
91016 - S2,Signage Set - DIE CAST CARS Single Rack V2,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,200,0,0,0,0,0,0
91016 - V2,DIE CAST CAR Single Sided Rack V2 (96pcs),Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,200,0,0,0,0,0,0
91021,DIE CAST CAR Licensed Cars and Truck,Die Cast Car,,1,,,FALSE,FALSE,FALSE,1,24,9.99,6,6,4.5,80205,0,0,0,174,2984,0
91022,DIE CAST CAR Truck Mates,Die Cast Car,,4,,,FALSE,FALSE,FALSE,1,24,4.99,2.5,,,58,0,0,0,0,1057,13783
91560,Spinner - Clip Rack,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,375,0,0,0,127,62,19
91560 - SB,Header Sign The Butcher (Clip Strip Display),Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,715,0,0,0,0,0,0
91561,THE BUTCHER Acrylic 2 Bin - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,85,0,0,0,10,2,0
91562 - B,THE BUTCHER 2 Compartments Slab Jerky Display - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,8.024E+11,0,,,,63,0,0,0,0,11,4
91562 - K,KOKUM 2 Compartments Slab Jerky Display - Display Only,Display,,0,AB,CA,FALSE,FALSE,FALSE,,8.024E+11,0,,,,1,0,0,0,0,9,14
91562 - Z,ZAKS 2 Compartments Slab Jerky Display - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,8.024E+11,0,,,,53,0,0,0,0,0,22
91564,THE BUTCHER Pepperoni Stick Counter Display - Display Only,Display,,0,,,FALSE,FALSE,FALSE,1,25,0,,,,0,0,0,0,0,0,0
91610,Cooler Display 110V - Display Only,Display,,0,,CA,FALSE,FALSE,FALSE,,8.024E+11,0,,,,1,0,0,0,0,0,0
91611,Cooler Display Rack,Display,,0,,CA,FALSE,FALSE,FALSE,,,0,,,,300,0,0,0,0,0,0
91612,10FT Extension Cord (White),Display,,0,,CA,FALSE,FALSE,FALSE,,,0,,,,400,0,0,0,0,0,0
91613,3-Outlet Plug with Cord,Display,,0,,CA,FALSE,FALSE,FALSE,,,0,,,,400,0,0,0,0,0,0
93001,3D Minis,Gen Merch,,100,,,FALSE,TRUE,FALSE,60,60,6.99,3.5,3.35,2.1,1680,0,0,0,0,0,2700
93002,3D Creatures,Gen Merch,,100,,,FALSE,TRUE,FALSE,25,25,9.99,5,4.79,3,7412,0,0,0,52,20,1150
93030,Charm Buddies,Gen Merch,,6,,,FALSE,FALSE,FALSE,24,72,6.99,3.5,3.84,2.1,56,0,0,0,288,1326,11810
93031,Charm Buddies 2,Gen Merch,,7,,,FALSE,FALSE,FALSE,24,72,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93032,Charm Buddies - Plush Creatures 1,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93033,Charm Buddies - Plush Creatures 2,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93034,Charm Buddies - Plush Bao Bun,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,108,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93038,Charm Buddies - 3D Animais,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93039,Charm Buddies - 3D Marine,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93040,Bao Bun Squishy Toy,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,72,6.99,3.85,3.85,2.7,4016,0,0,0,0,35503,7210
93041,Bao Bun Squishy Toy Shipper 72pcs - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,0,5,0
93042,Charm Buddies - Bubble Tea,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93043,Charm Buddies - Mocha,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93044,Charm Buddies - Ice Cream,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93045,Charm Buddies - Popsicles,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,216,6.99,3.5,3.84,2.1,0,0,0,0,0,0,0
93050 - BK,3 Tier Black Spinner Counter Rack - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,1,20,0,0,5,10,0
93050 - WH,3 Tier White Spinner Counter Rack - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,40,0,0,0,0,0,0
93051 - AC,Accessories for 5 Tier Spinner Rack (Pole / Header / Base),Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,0,0,0
93051 - BK,5 Tier Black Spinner Rack - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,0,0,0
93051 - HS,Header Sign - Charm Buddies Rack,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,400,0,0,0,0,0,0
93051 - PG,12 Peg Metal Ring (5 Tier Spinner Rack),Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,1800,0,0,0,0,0,0
93051 - WH,5 Tier White Spinner Rack - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,50,0,0,0,0,0,0
93060,BOO Bao Bun Squishy Toy,Gen Merch,,100,,,FALSE,TRUE,FALSE,18,72,6.99,3.85,3.85,,0,0,0,0,0,0,0
93070,CHILLY Bao Bun Squishy Toy,Gen Merch,,0,,,FALSE,FALSE,FALSE,18,72,6.99,3.85,3.85,,0,0,0,0,0,0,0
93071,Hacky Sackeez Toy,Gen Merch,,8,,,FALSE,FALSE,FALSE,48,288,7.99,4.4,4.4,,0,0,0,0,0,4102,1104
93101,3D Minis Caddy 60pcs - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,203,0,0,0,55,352,153
93102,3D Creatures Caddy 25pcs - Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,428,0,0,0,110,668,141
93103,3D Creatures & Minis Shipper 110pcs- Display Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,28,0,0,0,55,131,16
98027,TECH361 6FT Braided - Type C,Tech,,60,,,FALSE,FALSE,FALSE,12,144,9.99,5.99,5.99,4.49,0,0,0,0,0,196,0
98102,VOLT Designer Spinner Cap - Cap Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,17,0,0,0,0,0,27
98103,CHEEKY - Freeze Dried Candy Monkey Head - Header Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,0,0,0,0,30,0,185
98104 - A,CHEEKY - Freeze Dried Monkey CA (3x5) A - Header Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,300,0,0,0,0,0,0
98104 - B,CHEEKY - Freeze Dried Monkey CA (3x5) B - Header w/ Stand,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,70,0,0,0,0,0,0
98104 - C,CHEEKY - Freeze Dried Monkey CA (4x5) C - Header Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,40,0,0,0,0,0,0
98104 - D,CHEEKY - Freeze Dried Monkey CA (2x5) A - Header Only,Display,,0,,,FALSE,FALSE,FALSE,,,0,,,,120,0,0,0,0,0,0
